"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENST00000544450.6",0.67534953105405,7.62730837894235,8.41656389830096,0.000175780310132395,0.0301372311026989,1.24228750285
"ENST00000684187.2",-1.14609553758051,3.33004932027895,-7.99957529962605,0.000231728360841986,0.0353027507274927,1.22339652827284
"ENST00000413171.6",-0.917892008111689,4.99465882412382,-7.94351525892988,0.000240724688851813,0.0358738819691644,1.22298083495597
"ENST00000309318.8",-0.709982172681777,6.34060477341676,-8.1081675483984,0.000215385944920165,0.0336504829501163,1.21859232199616
"ENST00000670326.1",-0.898809512398858,3.14567245878469,-8.00664534432233,0.000230621659991586,0.0352322900230721,1.21020394331119
"ENST00000463624.2",1.65309694956804,2.80814425459046,8.09238479138487,0.000217676167925878,0.0337256231620457,1.20393816159473
"ENST00000520127.5",1.14936479036144,2.72621486313989,8.09527705706518,0.000217254371157175,0.0337256231620457,1.20134118832948
"ENST00000326577.9",-0.600725296139188,6.59740780960535,-8.12766631949072,0.000212594923156647,0.0335524072868882,1.19796833122515
"ENST00000647374.2",1.41165124433385,3.77308329020417,7.90098381021547,0.000247820265600248,0.0364349085113138,1.1941341350214
"ENST00000263233.9",2.1215518852314,1.53974526394331,9.13928435138517,0.00011187070349347,0.0252827789895242,1.19213594128084
"ENST00000263026.10",-0.837573281543277,5.00085161792193,-7.88121589463337,0.000251200393322381,0.0366773804495781,1.17905032009737
"ENST00000306156.8",-0.916119844974347,3.54273324385473,-7.8762466243285,0.000252058465063328,0.0366773804495781,1.16738039079453
"ENST00000356063.9",-1.19118107547356,3.9787450254201,-7.84325351604168,0.000257842376501946,0.0371103033043274,1.16672207508241
"ENST00000359015.5",1.38916927838518,3.06788273741704,7.95367659920262,0.000239064440765929,0.0358212277087798,1.16501486240152
"ENST00000357992.9",-0.616432879319067,5.58070725914834,-7.91894440694263,0.00024479474423826,0.036184632842916,1.16338072165257
"ENST00000447596.4",-1.95548390688326,1.90275813103113,-8.48237020994853,0.000168462354286922,0.0296255404522841,1.15867640804163
"ENST00000395715.8",0.794864623040014,6.55898927667933,8.04527681819839,0.000224681519364422,0.0344544074683673,1.14498120258808
"ENST00000232564.8",-1.05821193230408,3.28983690559456,-7.87140153867463,0.000252898360972334,0.0366883744251959,1.14270741860853
"ENST00000462489.1",-1.00449134007244,3.07846314386569,-7.90704584265319,0.000246794282928873,0.03638186771414,1.14260282442968
"ENST00000608933.6",0.695615256837464,5.04548526125176,7.82699120606987,0.000260749695495492,0.0373322574503651,1.13775361686486
"ENST00000374291.5",-0.81959726140192,5.76749424511562,-7.89296643169823,0.000249184776911671,0.0365373024634131,1.1287051934883
"ENST00000520177.6",-2.39028613485269,4.246540040418,-7.78304419384965,0.000268798101976122,0.0378148103957084,1.12859144968416
"ENST00000592702.5",-0.602812101005928,8.24643776749683,-8.40122697522617,0.000177538385482939,0.0302158451329482,1.10992545475023
"ENST00000512701.7",-0.872121394285091,3.54370149803624,-7.76351477303081,0.000272466705725456,0.038014665993716,1.09649515137726
"ENST00000245407.8",-0.775682653425411,4.67690269751512,-7.70708195865954,0.000283397568339584,0.0387890181976936,1.07159805261547
"ENST00000429644.7",0.926660367387029,4.83331565014726,7.69102657332625,0.000286599568947431,0.0387987713486954,1.05411166909264
"ENST00000520969.5",-1.33126420930093,4.09702226573996,-7.66410466204521,0.000292063129666344,0.0389892584387936,1.05015104363594
"ENST00000231368.10",-0.719149419376924,5.86920846292875,-7.80063195001534,0.000265543076961245,0.0377622444376393,1.05012808170457
"ENST00000687901.1",-1.11631326062085,2.26673401605162,-7.96258361952176,0.000237620028502968,0.0358212277087798,1.04812535395766
"ENST00000303991.5",-0.630279153137063,5.03518357953542,-7.69279689233206,0.000286244460769952,0.0387987713486954,1.04293343584914
"ENST00000372806.8",-0.734701101184169,5.33249368865316,-7.70474644881725,0.000283860768065626,0.0387890181976936,1.03082490575706
"ENST00000367362.8",1.04955532479109,2.40391154654814,7.87570635342357,0.000252151960963968,0.0366773804495781,1.02791052971688
"ENST00000222254.13",-1.50272503965763,6.04104519477845,-7.77847418003637,0.000269651430818516,0.0378148103957084,1.02505236011799
"ENST00000428842.1",1.86423927590535,1.42685894461658,8.72472464932293,0.000144394127938792,0.0279053132340226,1.02408463425647
"ENST00000242057.9",0.683370129039171,6.29477769885353,7.8290701691469,0.000260375918903096,0.0373322574503651,1.02000265749428
"ENST00000319264.4",0.639394948443024,4.90406802081009,7.6394306957708,0.000297176530368318,0.0390701413435194,1.01236327386309
"ENST00000382554.4",-1.03355219185808,3.85380301310824,-7.6130331355217,0.0003027621408949,0.0395349206233692,1.01163602626924
"ENST00000578982.6",0.712373866351705,5.38638064619589,7.67482661281938,0.000289872894454141,0.0389892584387936,1.00421678078355
"ENST00000395135.7",-0.969088354711495,3.5462016761355,-7.61248061074439,0.000302880343399249,0.0395349206233692,0.998840041943168
"ENST00000505089.6",1.00604315122644,2.80645171975398,7.70203390366657,0.000284399844534395,0.0387890181976936,0.988124382412187
"ENST00000303635.12",-0.922577382408668,3.49318500628284,-7.59430671187803,0.000306798225127828,0.0396385303533501,0.984234911603932
"ENST00000286298.5",-1.16452341282098,3.84476479937174,-7.56715441608706,0.000312761354676814,0.0399662243223932,0.980236208144972
"ENST00000543655.5",-1.46783038788958,2.76211834890579,-7.69672227207342,0.000285458882930057,0.0387987713486954,0.972954385237417
"ENST00000376621.8",-0.739289618531971,4.41542643408495,-7.55172490889436,0.000316209628269628,0.0399997890596929,0.970390439326612
"ENST00000353442.10",-0.660312886547054,5.31950090111342,-7.59963380203241,0.000305643785415297,0.0396297789914664,0.954621573141566
"ENST00000345988.7",-0.632635270269306,7.22944918171605,-7.9264413653926,0.000243544519878103,0.0361150446900796,0.951870219470621
"ENST00000587489.6",-0.885742814720603,3.39936918904042,-7.54139487580997,0.000318542811356493,0.0400499849165731,0.944282097347671
"ENST00000517876.5",1.109234882102,3.57310867635914,7.5259979557113,0.000322057465520234,0.0402841705108876,0.942934479948149
"ENST00000460124.5",1.35513776602213,2.60393265218821,7.6777323766898,0.000289282593141674,0.0389892584387936,0.942185191697351
"ENST00000566455.1",0.592893351193385,5.18301594245584,7.56312262166788,0.000313658188538291,0.0399873977798047,0.938158999255833
"ENST00000267257.11",-0.871577149436034,5.92141821392864,-7.64689687670279,0.000295618401967114,0.0389892584387936,0.931887871339304
"ENST00000369110.8",-0.588940581742938,5.27504472259251,-7.54983256074185,0.000316635559517151,0.0399997890596929,0.921187612782433
"ENST00000706660.1",1.28343977199058,1.74037419228247,7.95657029712035,0.000238594070719513,0.0358212277087798,0.913004582449851
"ENST00000652986.1",-2.38687554125133,1.79765916148828,-8.18345673934205,0.000204837665990695,0.0328533185582495,0.910389533509217
"ENST00000475947.7",1.46632869577505,3.68682034675582,7.43724158051418,0.00034321393093387,0.0418369115496569,0.886642133253343
"ENST00000281938.7",-0.798020225087928,5.37454161905864,-7.50905163969745,0.000325977741052027,0.0403522974889033,0.883752027028422
"ENST00000434526.8",1.01677762468932,5.58231258897216,7.53097606356426,0.000320916231445637,0.0402558498399651,0.882290799055441
"ENST00000361171.8",-0.727797288763715,4.52752081159918,-7.4219783061619,0.000347011913112678,0.0418765955478666,0.874265736346704
"ENST00000310450.8",-1.72669164670612,2.09743923860733,-7.74041632000334,0.000276880770880571,0.038337121825317,0.872915750867346
"ENST00000370602.6",0.946570096094687,4.17409344565381,7.38219710752726,0.000357141167756942,0.0421666181372115,0.855226657674194
"ENST00000263331.10",-1.00333231617228,3.05610980146169,-7.43622764574583,0.000343464734984933,0.0418369115496569,0.849766856720839
"ENST00000380916.9",-0.798894227754359,4.37159980408237,-7.37953297374776,0.000357831638863379,0.0421666181372115,0.84910895901012
"ENST00000381151.5",-0.868137489520686,3.88133695513111,-7.37010901315592,0.000360286482357714,0.0422849534186869,0.846797990667961
"ENST00000604507.5",1.36771460713507,3.12319848159796,7.4261654689627,0.000345965202086239,0.0418765955478666,0.846399285846259
"ENST00000376705.4",0.647527511832886,5.59418191369776,7.48351421241602,0.000331990124996193,0.0408529422499658,0.84214381035492
"ENST00000380752.10",-0.659725136125354,7.36430090610675,-7.81144540205993,0.000263564439592148,0.0376367267106364,0.841263779745621
"ENST00000290585.8",1.23089374299643,2.03570739877284,7.67007226819294,0.000290841739378591,0.0389892584387936,0.841197314570688
"ENST00000683327.1",-0.658207940219536,4.71311759463758,-7.38750133344559,0.000355771035243183,0.0421666181372115,0.840323522398269
"ENST00000317702.10",-0.845160897268138,5.03381943091027,-7.40939157819838,0.000350180460592382,0.0420001529621021,0.83733384379943
"ENST00000553458.6",0.673229694606642,5.14600750673318,7.41650917858758,0.000348384607881945,0.0418765955478666,0.83279315799111
"ENST00000336702.7",1.68800712103252,2.30252932170938,7.57638986903215,0.000310718168702132,0.0397981219734356,0.827672035496534
"ENST00000285896.11",0.62048572018147,4.87896134830657,7.38149758218853,0.000357322316560488,0.0421666181372115,0.825745257688806
"ENST00000682323.1",-1.74540543590669,6.14422371444876,-7.51806842776019,0.000323885017784997,0.0403506136507906,0.822212226066982
"ENST00000382038.7",-1.0482113986198,2.84629179268061,-7.42413186062034,0.000346473109069174,0.0418765955478666,0.821601030259848
"ENST00000337387.4",-0.917150906786846,3.68209252609065,-7.32211191234603,0.000373095218726094,0.0432159257823623,0.809699765691022
"ENST00000337130.10",1.9069129693121,3.44051856859159,7.34186727612159,0.000367760522226148,0.0429776890632318,0.808091147989421
"ENST00000415912.6",-0.596385331382538,7.12920999427867,-7.71162659558623,0.000282498737942982,0.0387890181976936,0.805031543126822
"ENST00000334463.4",-0.827503776922848,3.41391100524884,-7.3110533107857,0.00037612046866826,0.0432159257823623,0.792475110308357
"ENST00000382275.6",2.09506672123938,1.81249011342977,7.7845244885365,0.000268522366449601,0.0378148103957084,0.781818533843089
"ENST00000371655.4",0.786173697952885,3.82421079784564,7.26682596817883,0.000388506219766711,0.0436779515977041,0.77398166907121
"ENST00000340058.6",0.765223525074331,6.61075495047665,7.55970789801585,0.000314420087164283,0.0399913102492766,0.772431224708464
"ENST00000404891.1",-1.01266273862729,3.69759167594259,-7.26685049921084,0.000388499220524759,0.0436779515977041,0.771559538113376
"ENST00000409652.5",-0.845736420549606,4.40412245373002,-7.27362517510444,0.000386571819012187,0.0436779515977041,0.771357963725528
"ENST00000684151.1",1.23370344302604,4.17698244038564,7.26019946681122,0.000390402250972355,0.0437538522749591,0.768422731898467
"ENST00000432648.8",-0.712513383625939,5.03236362756987,-7.31551486946992,0.000374896543275412,0.0432159257823623,0.766298960604202
"ENST00000301634.12",-0.764594732326463,5.49181216386331,-7.3671101570614,0.000361071730547338,0.0422863706361777,0.765273138544544
"ENST00000705116.1",-1.52821145058148,2.07463643891969,-7.511363286462,0.000325439740336863,0.0403522974889033,0.750155357083931
"ENST00000406189.4",-1.03091599563314,3.19220028832151,-7.26810205045744,0.000388142318674302,0.0436779515977041,0.75011097029348
"ENST00000306052.12",-0.817001485404288,4.04083903973047,-7.19468495263752,0.000409734464923728,0.0452909634237654,0.722362145655469
"ENST00000228741.8",-1.27352341657569,3.12557338905026,-7.23340743496679,0.000398177968523763,0.0443526465468466,0.720884038457696
"ENST00000466328.2",-1.02835149514839,2.65592947340847,-7.28881799159501,0.00038228946871535,0.0436779515977041,0.716034514626269
"ENST00000651929.2",-1.11195465598825,4.08374388011887,-7.18459512007122,0.000412809019817516,0.0454824648189633,0.714926743463121
"ENST00000375464.7",-0.596885502461696,4.7235404385482,-7.2181176375623,0.000402695561821932,0.0446738857346149,0.71356736466542
"ENST00000261023.8",-0.734770216144446,5.3257142943874,-7.27511797382224,0.000386148602777495,0.0436779515977041,0.710693406218067
"ENST00000355585.9",-0.921550856349903,4.69625834024557,-7.17906373455838,0.000414505834896004,0.0455223958275748,0.687550810302874
"ENST00000506699.5",-2.05437782573566,1.88568065322431,-7.54389805109238,0.000317975612044887,0.0400499849165731,0.685818631639289
"ENST00000348721.4",-0.812227633692943,4.39929256595689,-7.1562721509385,0.000421582896309499,0.0461144235299183,0.68480040674167
"ENST00000352618.9",-1.67404345674893,1.76363797805119,-7.54963154637531,0.000316680842954125,0.0399997890596929,0.682488052253005
"ENST00000254090.9",1.43349460519355,2.01753658338063,7.39605602826675,0.000353574052358583,0.0420619718083361,0.677840829719509
"ENST00000680729.1",-0.859509986654735,3.73661186441994,-7.13247151971677,0.00042912262856597,0.0468454586856887,0.677707783017037
"ENST00000379565.9",-0.754941655122699,4.12033084580968,-7.12979204634631,0.000429981160259265,0.0468456765276887,0.673702524935473
"ENST00000339276.6",-0.607667100455559,6.7084559304103,-7.4252692120746,0.000346188941982996,0.0418765955478666,0.65102784562178
"ENST00000545484.1",-1.37862474099078,1.51976099716759,-7.59200816590661,0.000307297902249332,0.0396385303533501,0.647592498499401
"ENST00000230461.11",-0.669489868797298,5.59733218173455,-7.22784273141424,0.000399815333098121,0.0444445125971595,0.64581848077168
"ENST00000409660.5",-1.06950111770793,2.90022266696877,-7.12469164654552,0.000431620868094184,0.0469308320433541,0.632904475044025
"ENST00000519728.6",1.64037943079553,1.47404575418984,7.64579178436325,0.000295848428510556,0.0389892584387936,0.630246787236758
"ENST00000370236.5",-0.931227015464875,3.42557987170864,-7.05787475629273,0.000453782260422284,0.0478507810554004,0.617872550465986
"ENST00000522782.6",-0.701408074766164,4.43279948155602,-7.06358000234444,0.000451839518012455,0.0478507810554004,0.613307965370239
"ENST00000256079.9",-0.611334334261434,4.9426907452231,-7.10483576852475,0.000438073379908638,0.0473500183675163,0.611865299730843
"ENST00000691883.1",-2.19741970906959,1.92312737889575,-7.40436892225397,0.000351454173787642,0.0420606819973605,0.608765171939237
"ENST00000270077.8",-1.4786518889189,1.31115983253162,-7.72851998040217,0.000279186383311389,0.0384866654171371,0.606814703735862
"ENST00000229314.10",-1.10271966476131,3.17320723307983,-7.0570022341993,0.000454080219552271,0.0478507810554004,0.605510461847449
"ENST00000309446.11",-0.977799452084885,3.66005226255071,-7.03047120969755,0.000463249085904271,0.0484841293096532,0.603553745077202
"ENST00000359831.8",0.763462162602369,4.85090581536802,7.08046744435091,0.000446145047737256,0.0477338663459882,0.600745382706346
"ENST00000395353.5",-0.893580376862286,5.23060536587068,-7.11628106145695,0.000434340546885683,0.0471328436314916,0.597976256103859
"ENST00000287394.10",-0.66612620376785,6.25904807450092,-7.26893713457375,0.000387904390396688,0.0436779515977041,0.594907955748999
"ENST00000423169.6",-1.81288698731034,1.45817632889071,-7.65284587977807,0.000294383656727065,0.0389892584387936,0.591114915434528
"ENST00000356736.5",1.33664703530987,4.69383635674069,7.04447751936339,0.000458382288001408,0.048211238644948,0.588287750191491
"ENST00000262848.6",-0.664331041924323,4.78366845152515,-7.05788597750243,0.000453778429941226,0.0478507810554004,0.5878292151438
"ENST00000356056.10",-0.668397922868239,5.01340842678205,-7.07832962520981,0.000446861324675382,0.0477338663459882,0.58590826594037
"ENST00000479339.5",1.14746621376588,1.92666476372439,7.25025216938951,0.000393268556879132,0.0438951916588438,0.584525971889963
"ENST00000542064.2",-1.60478296136188,1.58427959788509,-7.4548705064548,0.000338886942751879,0.0414639925570151,0.577719708453863
"ENST00000293778.12",-0.881740471000545,5.36425755717936,-7.10216581426077,0.000438949492869406,0.0473511354319794,0.573808076406832
"ENST00000320892.11",-1.1213453548652,3.11864748131186,-7.01385578425878,0.000469099996623351,0.0487763566284974,0.572611584850145
"ENST00000375256.5",-0.824773857237115,4.29063717273776,-6.99234677419291,0.000476801213391204,0.0489815754209508,0.566163967526698
"ENST00000395748.8",-0.598934722340776,5.53886610514379,-7.11270564938803,0.000435502694528141,0.0471653730081844,0.561179400212387
"ENST00000318247.7",1.14702279734669,4.31409257841052,6.98397659693115,0.000479837480237028,0.0489815754209508,0.560163680956357
"ENST00000262424.10",-0.64458863618541,4.26254723822274,-6.97774275737636,0.000482113292392642,0.0490106694935658,0.555580908908905
"ENST00000312046.10",-1.10855762335252,4.20482690953169,-6.96488079210596,0.00048684832935478,0.0493087200538364,0.54966821229833
"ENST00000436636.7",1.17489113189221,1.94973413674867,7.18295720767469,0.000413310630714268,0.0454824648189633,0.548634225788692
"ENST00000303077.7",-1.39370442693129,1.52461858582473,-7.3967838830235,0.000353387852361768,0.0420619718083361,0.547428248786972
"ENST00000469435.1",-2.13066662721139,1.12892727728265,-8.53353574563839,0.000163015935801297,0.0291699473896347,0.536890243460999
"ENST00000381736.8",-1.35675215467217,5.04009671863829,-7.00205469813609,0.000473307407183121,0.0489815754209508,0.53067340836887
"ENST00000425089.1",1.40698447683981,1.32372193349224,7.49216172468886,0.0003299399628612,0.0407338068821777,0.518197594279773
"ENST00000219235.5",-1.73191605265013,2.64829344170848,-6.98520904840042,0.00047938901320417,0.0489815754209508,0.510924341256298
"ENST00000422081.6",1.11129795119561,2.06292530316917,7.08418334189529,0.000444903186317205,0.0477338663459882,0.509700047092502
"ENST00000431708.1",1.27678354751425,2.33413892362942,7.02690786028043,0.000464496747221498,0.0484841293096532,0.509587501838144
"ENST00000379446.10",-0.840164496164119,5.18918948049121,-6.98715017430418,0.0004786836525213,0.0489815754209508,0.499794191104596
"ENST00000274093.8",1.25335356474601,1.43467568730605,7.32492655448878,0.000372329724345488,0.0432159257823623,0.494231496066181
"ENST00000551956.2",-1.01457279848387,2.55738263924147,-6.93753716164897,0.000497094082988466,0.0497931677414015,0.47850063709358
"ENST00000573034.8",-0.627170235458268,5.47380344961672,-6.98627623523218,0.000479001073656696,0.0489815754209508,0.467798403391339
"ENST00000470543.1",0.669372105492453,5.97757837048878,7.03991921817044,0.000459959663521402,0.0482842877491603,0.449352243214225
"ENST00000607749.1",1.0282901651908,1.94110368904966,7.01383791892335,0.000469106333405062,0.0487763566284974,0.448454449294378
"ENST00000493442.2",-0.610502785210039,5.71941593477304,-6.98156275383876,0.000480717237718376,0.0489815754209508,0.435044898010848
"ENST00000407540.8",-1.6938987081885,1.33546790657908,-7.4168154489879,0.000348307571492572,0.0418765955478666,0.434690138196918
"ENST00000281928.9",0.744337057260875,6.51900617966667,7.07845126363465,0.000446820534090278,0.0477338663459882,0.402989528250237
"ENST00000504087.6",0.624182128679107,7.46958976302474,7.16977794665259,0.000417372496483371,0.0457453638831032,0.310172212110292
"ENST00000340217.5",2.91553417454084,1.16724977699808,9.04449226433895,0.000118484628348097,0.0258173756717694,0.148308973188459
"ENST00000296657.7",-1.64646581599456,0.913205258967447,-7.28484188753423,0.000383404883139721,0.0436779515977041,0.0624961974730374
"ENST00000392583.7",-1.19233273223889,8.0269657206867,-6.9809756212092,0.000480931507369461,0.0489815754209508,0.0501139406446862
